Id,Abbreviation,Name,Charged_Formula,Charge,Average_Molecular_Weight,Monoisotopic_Weight,ChEMBL,KEGGID,PubChemID,ChebiID,HMDB,PDMapName,Reconmap,ReconMap3,FoodDB,ChemSpider,BioCyc,BiggID,Wikipedia,DrugBank,Seed,MetaNetX,KNApSAck,METLIN,CAS_REGISTRY,epa_ID,InCHIKey,InCHIString,SMILES
bio/C41H60N7O19P3S,CE5347,"""5-Oxo-12(R)-Hydroxy-Eicosa-2E,8E,10E,14Z-Tetraenoyl Coenzyme A""",C41H60N7O19P3S,-4,0.0,0.0,0,,,,,,,,,,,CE5347,,,,MNXM163214,,,,,SCEIHBUXWIZVRQ-DEOJHUTOSA-J,"InChI=1S/C41H64N7O19P3S/c1-4-5-15-28(49)16-12-10-8-6-7-9-11-13-17-29(50)18-14-19-32(52)71-23-22-43-31(51)20-21-44-39(55)36(54)41(2,3)25-64-70(61,62)67-69(59,60)63-24-30-35(66-68(56,57)58)34(53)40(65-30)48-27-47-33-37(42)45-26-46-38(33)48/h6-7,9,11-12,14,16,19,26-28,30,34-36,40,49,53-54H,4-5,8,10,13,15,17-18,20-25H2,1-3H3,(H,43,51)(H,44,55)(H,59,60)(H,61,62)(H2,42,45,46)(H2,56,57,58)/p-4/b7-6+,11-9+,16-12-,19-14+/t28-,30?,34?,35?,36?,40+/m0/s1",[H]O[C@@]([H])(C(\[H])=C(\[H])C([H])([H])C([H])([H])C(\[H])=C(/[H])\C(\[H])=C(/[H])C([H])([H])C([H])([H])C(=O)C([H])([H])C(\[H])=C(/[H])C(=O)SC([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])C1([H])O[C@]([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])C([H])(O[H])C1([H])OP([O-])([O-])=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
bio/C41H62N7O19P3S,CE5348,"""5-Oxo-12(R)-Hydroxy-Eicosa-8E,10E,14Z-Trienoyl Coenzyme A""",C41H62N7O19P3S,-4,0.0,0.0,0,,,,,,,,,,,CE5348,,,,MNXM162805,,,,,SMWLNBURDHTIJO-JULPYIMCSA-J,"InChI=1S/C41H66N7O19P3S/c1-4-5-6-7-8-11-15-28(49)16-12-9-10-13-17-29(50)18-14-19-32(52)71-23-22-43-31(51)20-21-44-39(55)36(54)41(2,3)25-64-70(61,62)67-69(59,60)63-24-30-35(66-68(56,57)58)34(53)40(65-30)48-27-47-33-37(42)45-26-46-38(33)48/h8-12,16,26-28,30,34-36,40,49,53-54H,4-7,13-15,17-25H2,1-3H3,(H,43,51)(H,44,55)(H,59,60)(H,61,62)(H2,42,45,46)(H2,56,57,58)/p-4/b10-9+,11-8-,16-12+/t28?,30?,34?,35?,36?,40-/m0/s1",[H]OC([H])(C(\[H])=C(/[H])\C(\[H])=C(/[H])C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C(=O)SC([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])C1([H])O[C@]([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])C([H])(O[H])C1([H])OP([O-])([O-])=O)C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
bio/C20H29O4,CE5349,"""5-Oxo-6E-12-Epi-Leukotriene B4""",C20H29O4,-1,0.0,0.0,0,,,,,,,,,,,CE5349,,,,MNXM162807,,,,,MLZJFLKEKVDNAZ-GOSISDBHSA-M,"InChI=1S/C20H30O4/c1-2-3-4-5-6-9-13-18(21)14-10-7-8-11-15-19(22)16-12-17-20(23)24/h6-11,14-15,18,21H,2-5,12-13,16-17H2,1H3,(H,23,24)/p-1/t18-/m1/s1",[H]O[C@@]([H])(C([H])=C([H])C([H])=C([H])C([H])=C([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([O-])=O)C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
bio/C20H33O4,CE5350,"""6,7-dihydro-12-epi-LTB4""",C20H33O4,-1,338.4816,338.24570960000005,0,,53481527.0,,HMDB0012838,,,,FDB029182,,,,,,,,,,,,ZMZNVSWCIRFLBV-GRXSAWGRSA-N,"InChI=1S/C20H34O4/c1-2-3-4-5-6-9-13-18(21)14-10-7-8-11-15-19(22)16-12-17-20(23)24/h6-10,14,18-19,21-22H,2-5,11-13,15-17H2,1H3,(H,23,24)/b8-7+,9-6-,14-10+/t18-,19+/m1/s1",[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])C(\[H])=C(/[H])\C(\[H])=C(/[H])[C@]([H])(O[H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
bio/C20H33O4,CE5352,"""6,7-Dihydro-Leukotriene B4""",C20H33O4,-1,0.0,0.0,0,,,,,,,,,,,CE5352,,,,MNXM164366,,,,,ZMZNVSWCIRFLBV-MOPGFXCFSA-M,"InChI=1S/C20H34O4/c1-2-3-4-5-6-9-13-18(21)14-10-7-8-11-15-19(22)16-12-17-20(23)24/h6-10,14,18-19,21-22H,2-5,11-13,15-17H2,1H3,(H,23,24)/p-1/t18-,19+/m1/s1",[H]O[C@@]([H])(C([H])=C([H])C([H])=C([H])C([H])([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])C([H])([H])C([O-])=O)C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
bio/C6H11O3,CE5456,"""(R)-2-Hydroxy-4-Methylpentanoate""",C6H11O3,-1,0.0,0.0,0,,439960.0,,,,CE5456,,,,,CE5456,,,,MNXM30866,,,,,LVRFTAZAXQPQHI-RXMQYKEDSA-M,"InChI=1S/C6H12O3/c1-4(2)3-5(7)6(8)9/h4-5,7H,3H2,1-2H3,(H,8,9)/p-1/t5-/m1/s1",[H]O[C@@]([H])(C([O-])=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
bio/C20H26O6,CE5525,"""12-Oxo-20-Carboxy-Leukotriene B4""",C20H26O6,-2,0.0,0.0,0,,53481457.0,,,,CE5525,,,,,CE5525,,,,MNXM33276,,,,,VLMCDTMNMDDMLC-QWSDKYSWSA-L,"InChI=1S/C20H28O6/c21-17(11-6-2-1-3-9-15-19(23)24)12-7-4-5-8-13-18(22)14-10-16-20(25)26/h2,4-8,12-13,18,22H,1,3,9-11,14-16H2,(H,23,24)(H,25,26)/p-2/b5-4+,6-2-,12-7?,13-8-/t18-/m0/s1",[H]O[C@@]([H])(C(\[H])=C(\[H])/C(/[H])=C(\[H])/C(/[H])=C(\[H])C(=O)C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([O-])=O)C([H])([H])C([H])([H])C([H])([H])C([O-])=O
bio/C18H30O3,CE5526,"""13-Oxy Radical-Octadecadienoate""",C18H30O3,-1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,ZJQRAPFDSKMILQ-CLOOOTJHSA-M,"InChI=1S/C18H31O3/c1-2-3-10-13-16-17(21-16)14-11-8-6-4-5-7-9-12-15-18(19)20/h8,11,16H,2-7,9-10,12-15H2,1H3,(H,19,20)/p-1/b11-8-/t16-/m0/s1",[H]\C(=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([O-])=O)C([H])([H])[C]1O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
bio/C18H30O3,CE5527,"""12,13-Epoxylinoleic Acid Radical""",C18H30O3,-1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,
bio/C18H30O4,CE5528,"""12,13-Epoxy-9-Alkoxy-10E-Octadecenoate""",C18H30O4,-1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,[H]\C(=C(\[H])C1([H])OC1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])(O[*]([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([O-])=O
bio/C27H46O3,CE5530,"""7-a,27-Dihydroxycholesterol""",C27H46O3,0,418.6523,418.3446953,0,C06341,440985.0,18431.0,HMDB0006281,,CE5530,,FDB023875,389810.0,CPD-7243,,,,,,,,4725-24-0,,RXMHNAKZMGJANZ-DTTSCKGMSA-N,"InChI=1S/C27H46O3/c1-17(16-28)6-5-7-18(2)21-8-9-22-25-23(11-13-27(21,22)4)26(3)12-10-20(29)14-19(26)15-24(25)30/h15,17-18,20-25,28-30H,5-14,16H2,1-4H3/t17?,18-,20+,21-,22+,23+,24-,25+,26+,27-/m1/s1",[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])[C@]([H])(O[H])C([H])=C4C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H]
bio/C30H45N3O10S,CE5531,"""12-Oxo-C-Ltb3""",C30H45N3O10S,-2,0.0,0.0,0,,,,,,CE5531,,,,,CE5531,,,,MNXM150197,,,,,ZFHPYBQKHVEFHO-AJMWJPAYSA-L,"InChI=1S/C30H47N3O10S/c1-2-3-4-5-6-8-12-21(34)13-9-7-10-15-25(24(35)14-11-16-27(37)38)44-20-23(29(41)32-19-28(39)40)33-26(36)18-17-22(31)30(42)43/h6-10,15,22-25,35H,2-5,11-14,16-20,31H2,1H3,(H,32,41)(H,33,36)(H,37,38)(H,39,40)(H,42,43)/p-2/b8-6-,9-7+,15-10+/t22-,23-,24-,25+/m0/s1",[H]O[C@]([H])(C([H])([H])C([H])([H])C([H])([H])C([O-])=O)[C@@]([H])(SC([H])([H])[C@@]([H])([N+]([H])=C([O-])C([H])([H])C([H])([H])[C@]([H])(C([O-])=O)[N+]([H])([H])[H])C([O-])=[N+]([H])C([H])([H])C([O-])=O)C(\[H])=C(/[H])\C(\[H])=C(/[H])C([H])([H])C(=O)C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
bio/C20H31O6,CE5533,"""9,11-Cycloperoxy-15-Hydroperoxy-5Z,13E-Eicosadienoate""",C20H31O6,-1,0.0,0.0,0,,,,,,CE5533,,,,,,,,,,,,,,SGUKUZOVHSFKPH-BZZUCWCESA-M,"InChI=1S/C20H32O6/c1-2-3-6-9-15(24-23)12-13-17-16(18-14-19(17)26-25-18)10-7-4-5-8-11-20(21)22/h4,7,12-13,15-19,23H,2-3,5-6,8-11,14H2,1H3,(H,21,22)/p-1/b7-4-,13-12+/t15-,16+,17+,18?,19?/m1/s1",[H]OO[C@@]([H])(C(\[H])=C(/[H])[C@]1([H])C2([H])OOC([H])(C2([H])[H])[C@@]1([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([O-])=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
bio/C20H31O6,CE5534,"""9,11-Cycloperoxy-5-Hydroperoxy-6E,14Z-Eicosadienoate""",C20H31O6,-1,0.0,0.0,0,,,,,,CE5534,,,,,,,,,,,,,,QPLJAGNIJZAPRJ-SPLBVVEISA-M,"InChI=1S/C20H32O6/c1-2-3-4-5-6-7-10-16-17(19-14-18(16)25-26-19)13-12-15(24-23)9-8-11-20(21)22/h6-7,12-13,15-19,23H,2-5,8-11,14H2,1H3,(H,21,22)/p-1/b7-6+,13-12+/t15-,16-,17-,18?,19?/m1/s1",[H]OO[C@@]([H])(C([H])=C([H])[C@@]1([H])C2([H])OOC([H])(C2([H])[H])[C@]1([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([O-])=O
bio/C20H30O4,CE5535,"""9-Peroxy-5Z,7E,11Z,14Z-Eicosatetraenoate""",C20H30O4,-1,0.0,0.0,0,,,,,,CE5535,,,,,,,,,,,,,,LIYCOTUUWOESJK-OIZRIKEUSA-M,"InChI=1S/C20H32O4/c1-2-3-4-5-6-7-8-10-13-16-19(24-23)17-14-11-9-12-15-18-20(21)22/h6-7,9-11,13-14,17,19,23H,2-5,8,12,15-16,18H2,1H3,(H,21,22)/p-1/b7-6-,11-9-,13-10-,17-14+",[H]OOC([H])(C(\[H])=C(/[H])\C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([O-])=O)C([H])([H])C(\[H])=C(\[H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
bio/C9H9NO3,CE5536,"""Adrenochrome""",C9H9NO3,0,0.0,0.0,0,,5898.0,,,,CE5536,,,,,CE5536,,,,MNXM40345,,,,,RPHLQSHHTJORHI-UHFFFAOYSA-N,"InChI=1S/C9H9NO3/c1-10-4-9(13)5-2-7(11)8(12)3-6(5)10/h2-3,9,13H,4H2,1H3",[H]OC1([H])C2=C([H])C(=O)C(=O)C([H])=C2N(C([H])([H])[H])C1([H])[H]
bio/C20H30O4,CE5537,"""11-Peroxy-5Z,8Z,12E,14Z-Eicosatetraenoate""",C20H30O4,-1,0.0,0.0,0,,,,,,CE5537,,,,,,,,,,,,,,PCGWZQXAGFGRTQ-RLZWZWKOSA-M,"InChI=1S/C20H32O4/c1-2-3-4-5-7-10-13-16-19(24-23)17-14-11-8-6-9-12-15-18-20(21)22/h6-7,9-11,13-14,16,19,23H,2-5,8,12,15,17-18H2,1H3,(H,21,22)/p-1/b9-6-,10-7-,14-11-,16-13+",[H]OOC([H])(C(\[H])=C(/[H])\C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([O-])=O
bio/C8H7NO3,CE5538,"""Noradrenochrome""",C8H7NO3,0,0.0,0.0,0,,10176277.0,,,,,,,,,CE5538,,,,MNXM64900,,,,,PTQNKGWWIYGAAE-UHFFFAOYSA-N,"InChI=1S/C8H7NO3/c10-6-1-4-5(2-7(6)11)9-3-8(4)12/h1,8,12H,2-3H2",[H]OC1([H])C2=C([H])C(=O)C(=O)C([H])([H])C2=NC1([H])[H]
bio/C9H9NO3,CE5541,"""Adrenochrome O-Semiquinone""",C9H9NO3,-1,0.0,0.0,0,,10313383.0,,,,CE5541,,,,,CE5541,,,,MNXM40347,,,,,YNKQTALYBHMWCC-UHFFFAOYSA-M,"InChI=1S/C9H10NO3/c1-10-4-9(13)5-2-7(11)8(12)3-6(5)10/h2-3,9,12-13H,4H2,1H3/p-1",[H]OC1([H])C2=C([H])C([O])=C([O-])C([H])=C2N(C([H])([H])[H])C1([H])[H]
bio/C8H7NO3,CE5542,"""Noradrenochrome O-Semiquinone""",C8H7NO3,-1,0.0,0.0,0,,53481587.0,,,,,,,,,CE5542,,,,MNXM64901,,,,,OHRTXTGCGQYCMB-UHFFFAOYSA-M,"InChI=1S/C8H8NO3/c10-6-1-4-5(2-7(6)11)9-3-8(4)12/h1-2,8-9,11-12H,3H2/p-1",[H]OC1([H])C2=C(N([H])C1([H])[H])C([H])=C([O-])C([O])=C2[H]
bio/C19H22N4O10S,CE5544,"""5-S-Glutathionyl-Dopachrome Hydroquinone""",C19H22N4O10S,-2,0.0,0.0,0,,,,,,CE5544,,,,,CE5544,,,,MNXM164350,,,,,OKIPDFKDQBFUGS-IEBDPFPHSA-L,"InChI=1S/C19H24N4O10S/c20-8(18(30)31)1-2-13(25)23-11(17(29)21-5-14(26)27)6-34-16-7-3-10(19(32)33)22-9(7)4-12(24)15(16)28/h4,8,10-11,22,24,28H,1-3,5-6,20H2,(H,21,29)(H,23,25)(H,26,27)(H,30,31)(H,32,33)/p-2/t8-,10-,11+/m1/s1",[H]OC(=O)C([H])([H])N=C(O[H])[C@@]([H])(N=C([O-])C([H])([H])C([H])([H])[C@@]([H])(N([H])[H])C(=O)O[H])C([H])([H])SC1=C2C(N([H])[C@@]([H])(C(=O)O[H])C2([H])[H])=C([H])C([O-])=C1O[H]
bio/C18H23N4O8S,CE5545,"""5-S-Glutathionyl-Aminochrome Reduced""",C18H23N4O8S,-1,0.0,0.0,0,,,,,,,,,,,CE5545,,,,MNXM151428,,,,,OWLBFEJNNSEXED-GXSJLCMTSA-M,"InChI=1S/C18H24N4O8S/c19-9(18(29)30)1-2-13(24)22-11(17(28)21-6-14(25)26)7-31-16-8-3-4-20-10(8)5-12(23)15(16)27/h5,9,11,20,23,27H,1-4,6-7,19H2,(H,21,28)(H,22,24)(H,25,26)(H,29,30)/p-1/t9-,11+/m0/s1",[H]OC1=C(O[H])C(SC([H])([H])[C@]([H])([N+]([H])=C([O-])C([H])([H])C([H])([H])[C@]([H])(C([O-])=O)[N+]([H])([H])[H])C([O-])=[N+]([H])C([H])([H])C([O-])=O)=C2C(N([H])C([H])([H])C2([H])[H])=C1[H]
bio/C19H25N4O9S,CE5546,"""5-S-Glutathionyl-Adrenochrome Hydroquinone""",C19H25N4O9S,-1,0.0,0.0,0,,,,,,CE5546,,,,,CE5546,,,,MNXM164349,,,,,UMHIHIHOPWDCAG-RLBMWQAVSA-M,"InChI=1S/C19H26N4O9S/c1-23-6-12(25)15-10(23)4-11(24)16(29)17(15)33-7-9(18(30)21-5-14(27)28)22-13(26)3-2-8(20)19(31)32/h4,8-9,12,24-25,29H,2-3,5-7,20H2,1H3,(H,21,30)(H,22,26)(H,27,28)(H,31,32)/p-1/t8-,9+,12?/m1/s1",[H]OC(=O)C([H])([H])N=C(O[H])[C@@]([H])(N=C(O[H])C([H])([H])C([H])([H])[C@@]([H])(N([H])[H])C(=O)O[H])C([H])([H])SC1=C(O[H])C([O-])=C([H])C2=C1C([H])(O[H])C([H])([H])N2C([H])([H])[H]
bio/C18H23N4O9S,CE5547,"""5-S-Glutathionyl-Noradrenochrome Hydroquinone""",C18H23N4O9S,-1,0.0,0.0,0,,,,,,,,,,,CE5547,,,,MNXM164353,,,,,XTLRYYYPDRZRCW-HTDYCOQPSA-M,"InChI=1S/C18H24N4O9S/c19-7(18(30)31)1-2-12(25)22-9(17(29)21-5-13(26)27)6-32-16-14-8(20-4-11(14)24)3-10(23)15(16)28/h3,7,9,11,20,23-24,28H,1-2,4-6,19H2,(H,21,29)(H,22,25)(H,26,27)(H,30,31)/p-1/t7-,9+,11?/m1/s1",[H]OC(=O)C([H])([H])N=C(O[H])[C@@]([H])(N=C(O[H])C([H])([H])C([H])([H])[C@@]([H])(N([H])[H])C(=O)O[H])C([H])([H])SC1=C2C(N([H])C([H])([H])C2([H])O[H])=C([H])C([O-])=C1O[H]
bio/C7H20N3,CE5586,"""Dehydrospermidine""",C7H20N3,3,0.0,0.0,0,,23657850.0,,,,CE5586,CE5586,,,,CE5586,,,,MNXM4697,,,,,YAVLYBVKPXLZEQ-UXBLZVDNSA-Q,"InChI=1S/C7H17N3/c8-4-1-2-6-10-7-3-5-9/h6H,1-5,7-9H2/p+3/b10-6+",[H]\C(=[N+](\[H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H]
bio/C10H25N3O2,CE5588,"""Deoxyhypusine""",C10H25N3O2,2,217.3130035,217.179027,0,,122083.0,,,,CE5588,,,,,CE5588,,,,MNXM49098,,,82543-85-9,DTXSID20231839,PGPFBXMCOQNMJO-VIFPVBQESA-P,"InChI=1S/C10H23N3O2/c11-6-2-4-8-13-7-3-1-5-9(12)10(14)15/h9,13H,1-8,11-12H2,(H,14,15)/p+2/t9-/m0/s1",[H][N+]([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([O-])=O)[N+]([H])([H])[H]
bio/C20H28O2,CE5591,"""4-Oh-13-Cis-Retinal""",C20H28O2,0,0.0,0.0,0,,,,,,CE5591,,,,,CE5591,,,,MNXM164316,,,,,CYVVUYORRQQAQE-FFIIYDNGSA-N,"InChI=1S/C20H28O2/c1-15(7-6-8-16(2)12-14-21)9-10-18-17(3)19(22)11-13-20(18,4)5/h6-10,12,14,19,22H,11,13H2,1-5H3/b8-6+,10-9+,15-7+,16-12-",[H]OC1([H])C(=C(C([H])=C([H])C(=C([H])C(\[H])=C(/[H])\C(=C(\[H])C([H])=O)\C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])[H]
bio/C20H28O2,CE5592,"""4-Oh-9-Cis-Retinal""",C20H28O2,0,0.0,0.0,0,,,,,,CE5592,,,,,CE5592,,,,MNXM164317,,,,,CYVVUYORRQQAQE-ZLDMPPPMSA-N,"InChI=1S/C20H28O2/c1-15(7-6-8-16(2)12-14-21)9-10-18-17(3)19(22)11-13-20(18,4)5/h6-10,12,14,19,22H,11,13H2,1-5H3/b8-6+,10-9?,15-7-,16-12+",[H]OC1([H])C(=C(\C([H])=C(/[H])\C(=C(\[H])/C(/[H])=C(\[H])C(=C([H])C([H])=O)C([H])([H])[H])\C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])[H]
bio/C20H28O2,CE5593,"""4-Oh-Retinal""",C20H28O2,0,0.0,0.0,0,,14015984.0,,,,CE5593,,,,,CE5593,,,,MNXM37693,,,,,NCIHLRCJOBKKAL-ZBSJWCJSSA-N,"InChI=1S/C20H28O2/c1-15(7-6-8-16(2)13-14-21)9-11-18-17(3)10-12-19(22)20(18,4)5/h6-9,11,13-14,19,22H,10,12H2,1-5H3/b8-6+,11-9+,15-7+,16-13+",[H]OC1([H])C([H])([H])C([H])([H])C(=C(\C([H])=C(/[H])\C(=C(/[H])\C(\[H])=C(/[H])\C(=C(/[H])C([H])=O)\C([H])([H])[H])\C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
bio/C20H27O2,CE5594,"""9,13-Cis-Retinoate""",C20H27O2,-1,0.0,0.0,0,,6419708.0,,,,CE5594,,,,,CE5594,,,,MNXM118676,,,,,SHGAZHPCJJPHSC-YCNIQYBTSA-M,"InChI=1S/C20H28O2/c1-15(8-6-9-16(2)14-19(21)22)11-12-18-17(3)10-7-13-20(18,4)5/h6,8-9,11-12,14H,7,10,13H2,1-5H3,(H,21,22)/p-1/b9-6+,12-11+,15-8+,16-14+",[H]/C(=C(/[H])\C(=C(/[H])C([O-])=O)\C([H])([H])[H])/C(/[H])=C(/C(/[H])=C(\[H])C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H])\C([H])([H])[H]
bio/C11H13NO4,CE5626,"""Salsolinol 1-carboxylate""",C11H13NO4,0,223.2252,223.0844579,0,,7055179.0,,HMDB0013068,,CE5626,CE5626,FDB029280,5412232.0,,CE5626,,,,MNXM81437,,,57256-34-5,,XHGLVMDBZZZXDP-NSHDSACASA-N,"InChI=1S/C11H13NO4/c1-11(10(15)16)7-5-9(14)8(13)4-6(7)2-3-12-11/h4-5,12-14H,2-3H2,1H3,(H,15,16)/t11-/m0/s1",[H]OC1=C(O[H])C([H])=C2C(=C1[H])C([H])([H])C([H])([H])[N+]([H])([H])[C@@]2(C([O-])=O)C([H])([H])[H]
bio/C12H15NO4,CE5627,"""Salsoline-1-carboxylate""",C12H15NO4,0,237.2518,237.100108,0,,6999659.0,,HMDB0013067,,CE5627,,FDB029279,5367184.0,,CE5627,,,,MNXM81436,,,31758-50-6,,CJEFWISJWQNPSZ-GFCCVEGCSA-N,"InChI=1S/C12H15NO4/c1-12(11(15)16)8-6-10(17-2)9(14)5-7(8)3-4-13-12/h5-6,13-14H,3-4H2,1-2H3,(H,15,16)/t12-/m1/s1",[H]OC1=C([H])C2=C(C([H])=C1OC([H])([H])[H])[C@@](C([O-])=O)(C([H])([H])[H])[N+]([H])([H])C([H])([H])C2([H])[H]
bio/C10H11NO2,CE5629,"""1,2-Dehydrosalsolinol""",C10H11NO2,0,177.1998,177.07897859999997,0,,,193796.0,HMDB0012490,,CE5629,CE5629,FDB029097,17960720.0,,CE5629,,,,MNXM32113,,,4602-81-7,,DWHSGRLKLUGKOU-UHFFFAOYSA-N,"InChI=1S/C10H11NO2/c1-6-8-5-10(13)9(12)4-7(8)2-3-11-6/h4-5,12-13H,2-3H2,1H3",[H]OC1=C(O[H])C([H])=C2C(=C1[H])C(=NC([H])([H])C2([H])[H])C([H])([H])[H]
bio/NO3,CE5643,"""Peroxynitrite""",NO3,-1,62.0049,61.98781787,0,C16845,104806.0,25941.0,HMDB0002179,peroxynitrite,,CE5643,FDB022889,94607.0,,CE5643,Peroxynitrite,,,MNXM6378,,,19059-14-4,DTXSID10172540,CMFNMSMUKZHDEY-UHFFFAOYSA-M,InChI=1S/HNO3/c2-1-4-3/h3H/p-1,[O-]ON=O
bio/C20H26O2,CE5652,"""4-Oxo-9-Cis-Retinal""",C20H26O2,0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,PLILDISEFZJECC-ZLDMPPPMSA-N,"InChI=1S/C20H26O2/c1-15(7-6-8-16(2)12-14-21)9-10-18-17(3)19(22)11-13-20(18,4)5/h6-10,12,14H,11,13H2,1-5H3/b8-6+,10-9?,15-7-,16-12+",[H]C(=O)C(\[H])=C(\C(\[H])=C(/[H])\C(\[H])=C(/C(/[H])=C(\[H])C1=C(C(=O)C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])\C([H])([H])[H])/C([H])([H])[H]
bio/C20H25O3,CE5653,"""4-Oxo-9-Cis-Retinoate""",C20H25O3,-1,0.0,0.0,0,,54518673.0,,,,CE5653,,,,,CE5653,,,,MNXM163202,,,,,YOFBBAJVETYSCH-UHFFFAOYSA-M,"InChI=1S/C20H26O3/c1-14(7-6-8-15(2)13-19(22)23)9-11-17-16(3)10-12-18(21)20(17,4)5/h6-9,11,13H,10,12H2,1-5H3,(H,22,23)/p-1",[H]C(=C([H])C(=C([H])C([O-])=O)C([H])([H])[H])C([H])=C(C([H])=C([H])C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C(=O)C1(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
bio/C20H25O3,CE5654,"""4-Oxo-13-Cis-Retinoate""",C20H25O3,-1,0.0,0.0,0,,9995780.0,,,,CE5654,,,,,CE5654,,,,MNXM37697,,,,,YOFBBAJVETYSCH-IWRFDTMXSA-M,"InChI=1S/C20H26O3/c1-14(7-6-8-15(2)13-19(22)23)9-11-17-16(3)10-12-18(21)20(17,4)5/h6-9,11,13H,10,12H2,1-5H3,(H,22,23)/p-1/b8-6+,11-9+,14-7+,15-13-",[H]/C(=C(/[H])\C(=C(\[H])C([O-])=O)\C([H])([H])[H])/C(/[H])=C(/C(/[H])=C(\[H])C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C(=O)C1(C([H])([H])[H])C([H])([H])[H])\C([H])([H])[H]
